ct_shortname,prov,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
安康,陕西省,-0.274,-0.6676000000000002,-0.14080000000000048,0.7251000000000003,1.6807999999999996,2.0336,1.7453999999999996,2.2935,2.2787,2.5047,1.8240999999999996,1.8988000000000005,2.8273000000000006,3.7425,3.4270999999999994,3.1740999999999997,2.802,2.1039999999999996,2.1104,1.8571000000000004,1.5018000000000002,1.7492999999999999,1.6871,1.0173,0.5178000000000003,1.1853999999999996,1.1550000000000002,1.5293,0.7109999999999999,1.0183000000000004,0.5749999999999997,0.08429999999999982,0.14250000000000007,0.06630000000000003,0.4413,-0.07809999999999917,0.018600000000000172
宝鸡,陕西省,0.5544000000000002,1.2463999999999995,1.1706000000000003,1.6582,2.3341000000000003,2.5481999999999996,2.4824000000000006,2.7362,2.5051000000000005,2.6475,2.0616999999999996,1.6583,2.5269000000000004,3.4581999999999997,3.3373,3.2668,2.9881,2.1898000000000004,2.6418,2.7634999999999996,2.4802,2.5242000000000004,2.6822,2.3457,1.634,2.2792000000000003,2.0658,2.2760999999999996,1.4342000000000006,1.6936,1.2096999999999998,0.08760000000000012,0.48760000000000003,0.33030000000000026,1.1220000000000003,0.7698000000000005,0.9067999999999996
汉中,陕西省,-0.03359999999999985,0.3153000000000006,-0.5705,0.3917999999999999,1.4954999999999998,1.6983999999999995,1.6987,2.3697,2.2345000000000006,2.6748,1.8563000000000005,1.7002000000000002,2.2518999999999996,2.8623000000000003,2.6271000000000004,2.4090000000000003,2.3478,2.4339,2.7506,2.7932,2.4987000000000004,2.4175,2.3204999999999996,1.8958,1.3731000000000004,2.0782,2.0415,2.2792999999999997,1.7889,1.7122000000000002,0.9131000000000005,0.03730000000000011,0.24079999999999924,0.08570000000000011,0.7094000000000005,0.22309999999999963,0.3342999999999998
商洛,陕西省,-0.5794999999999995,0.40470000000000006,-0.4251999999999998,0.32209999999999983,1.2748,1.5995999999999997,0.9786000000000001,1.3961999999999994,1.726,2.0347999999999997,1.5193999999999996,1.3832000000000004,2.1908000000000003,2.945,2.4784,2.0090999999999997,1.9694000000000003,1.7481,2.3388999999999998,2.2758000000000003,1.7019000000000002,1.8635000000000002,2.0894999999999997,1.3607,0.8778000000000001,1.3401999999999994,1.6526999999999998,1.7958000000000003,0.7938999999999998,1.258,0.7206999999999999,0.3677999999999999,0.10429999999999984,-0.13590000000000035,0.5346000000000002,-0.18920000000000048,0.17759999999999998
铜川,陕西省,0.4129999999999998,0.9864999999999995,1.3006000000000002,1.5695999999999999,2.4547,2.4366000000000003,2.3436,2.3944,2.2763,2.3063,1.7298,1.5899999999999999,2.2193,3.0214000000000003,2.8701,2.7483000000000004,2.3846,1.3471000000000002,2.1457999999999995,2.3858,2.0081,1.6366,2.3319,1.8553,1.0312000000000001,1.2819000000000003,1.7454,1.9443000000000006,1.2950000000000004,1.8092000000000001,1.0656999999999996,0.2561,0.5704999999999996,0.26019999999999976,1.0316999999999998,0.7015999999999996,1.1274000000000002
渭南,陕西省,-0.2170999999999994,0.1374999999999993,1.3711000000000002,1.7452999999999999,2.3322000000000003,2.4854,2.3775999999999997,2.5658999999999996,2.5885,2.8301000000000003,2.5276,2.1466,3.2045999999999997,4.3498,3.9315,3.6978,3.3155,2.4315000000000007,2.9650999999999996,3.0046,2.6210000000000004,2.4322,2.6719,2.3297999999999996,1.9866,2.1944,2.4802999999999997,2.5713000000000004,1.8234,1.9625000000000004,1.5504000000000002,1.2008999999999999,1.0993000000000004,0.7873000000000001,1.5039000000000002,0.9870000000000001,1.1683000000000003
咸阳,陕西省,0.1504000000000003,0.7030999999999996,1.3129,1.6764000000000001,2.2643999999999997,2.3666999999999994,2.1475,2.3586,2.2632000000000003,2.4488000000000003,2.1336000000000004,1.8843,2.5197000000000003,3.2224,3.2359,3.0841000000000003,2.8177000000000003,2.1499,2.5477,2.553,2.3308999999999997,2.2956,2.3833,2.0712,1.6555,2.1236,2.1951,2.4787,1.8742,2.0935999999999995,1.5942000000000003,0.9678,1.0715000000000003,0.7370000000000001,1.5851999999999995,1.2268000000000003,1.3431000000000002
延安,陕西省,0.7817000000000003,1.5619999999999994,1.2610000000000001,1.3677999999999995,2.0784,2.1784999999999997,2.0359999999999996,1.8740999999999999,2.3093,2.3126,1.4398999999999997,1.0807000000000002,1.6437,2.2691000000000003,2.0147,2.0592,1.9083,1.5861999999999998,2.3752,2.5204,2.1891999999999996,1.8731000000000004,2.4065,1.9306,1.4135000000000004,1.4960999999999998,2.0503000000000005,2.1507,1.6970999999999998,1.9600000000000004,1.5055,1.0229,1.0375,0.6920999999999995,1.5075000000000003,0.9941999999999998,1.2106999999999997
榆林,陕西省,0.6701000000000006,0.8311000000000002,0.34479999999999933,1.0204999999999997,1.7811999999999997,2.0086,1.8933999999999997,1.9362999999999997,2.1095000000000006,2.2858000000000005,1.5885999999999996,1.3576000000000001,1.7278999999999995,2.1866,1.9740000000000002,1.9373999999999998,1.7172999999999998,1.8027000000000002,2.2125,2.3207000000000004,2.1843,1.8602999999999996,2.3009999999999997,1.7766999999999995,1.3477999999999999,1.396,1.6078000000000001,1.9211,1.6309999999999998,1.7717999999999998,1.4303999999999997,0.7026000000000003,0.7101000000000002,0.5032999999999994,0.9811000000000001,0.6298000000000004,0.8776000000000002
成都,四川省,2.1537999999999995,2.5629,2.1232000000000006,2.0795000000000003,2.925,2.6553000000000004,2.6140000000000003,2.6278,2.0677,1.8102999999999998,0.7978999999999998,0.6355,0.7277999999999998,0.6831999999999998,0.8431000000000002,1.0954999999999997,1.2446,1.21,2.0555,2.4157,2.5408,2.5695000000000006,3.0494999999999997,2.4907,1.6030000000000002,2.6748,2.4094,2.5284000000000004,2.2556000000000003,2.8186,2.2182,0.9224999999999999,1.6591,1.5159000000000002,1.7398000000000002,1.7308,2.2301
阿坝州,,0.6791,0.9697,0.052200000000000024,0.2763,0.7335000000000003,0.7442000000000002,0.9744999999999999,1.3878,1.3287999999999998,1.7237999999999998,1.3855000000000004,0.8975,1.2839,1.6701000000000001,1.7252,1.8023000000000002,1.6177999999999995,1.4337,1.4299999999999997,1.4878,1.4269000000000003,1.4276999999999997,1.4712999999999998,1.3812000000000002,1.1084,1.4401000000000002,1.5577999999999999,1.5823,1.3178,1.4306,1.1075999999999997,0.8338000000000001,1.1041000000000003,0.9453,1.1345,1.0461999999999998,1.3225000000000002
巴中,四川省,-1.2264,-2.8489000000000004,-3.036900000000001,-1.8785000000000007,-0.5703999999999994,0.27139999999999986,1.0128000000000004,2.3069999999999995,2.4388000000000005,2.8818,2.0126,1.4750000000000005,2.4448,3.5079000000000002,3.1147,3.6359000000000004,3.2306999999999997,3.1266000000000003,3.1370000000000005,2.9034,2.6629,2.5465999999999998,2.0380000000000003,1.5373000000000006,1.0769000000000002,1.7466,1.4066,0.8128000000000002,-0.0602999999999998,0.1753,-0.48469999999999924,-1.2370999999999999,-1.3638000000000003,-1.4162999999999997,-0.665,-1.4611,-1.2973999999999997
达州,四川省,-1.3645000000000005,-1.5556,-1.9207999999999998,-1.1344999999999992,-0.13590000000000035,0.4759000000000002,0.8649999999999993,2.4109000000000003,2.5738999999999996,3.1367000000000003,2.2805,1.6568,2.7686,4.0014,3.8289999999999997,3.9767000000000006,3.7072,3.4268000000000005,3.4132,3.2888,3.0072999999999994,2.9598,2.7879,2.0934,1.6068999999999996,2.1085000000000003,1.9538000000000002,1.9372000000000003,1.2942999999999998,1.4644000000000004,0.9064000000000001,0.4343999999999997,0.26229999999999976,0.2925,0.40249999999999986,0.15339999999999998,0.22420000000000018
德阳,四川省,0.13980000000000015,0.9824999999999999,0.7647999999999997,1.1652999999999998,1.8265999999999996,1.8806999999999996,2.1401999999999997,2.6152999999999995,2.4461,2.6462000000000003,1.9701000000000004,1.8066,2.0285,2.0912,2.1179,2.0587000000000004,1.9748999999999999,1.8270999999999997,2.2714000000000003,2.5262000000000002,2.4511999999999996,2.3528000000000002,2.5648999999999997,2.2051,1.5164,2.1712000000000002,1.9353000000000002,1.9660000000000002,1.4345000000000003,1.7753999999999999,1.3769,0.2235999999999998,0.4036000000000004,0.27970000000000006,0.4766999999999997,0.4833999999999996,0.7599
甘孜州,,0.6368,0.7910000000000004,0.40329999999999977,0.34540000000000015,0.6459000000000001,0.5903,0.6582000000000003,0.9923000000000002,0.8574999999999999,1.1876000000000002,0.8962999999999997,0.7722000000000002,1.0817,1.3691,1.6721000000000001,1.7952000000000001,1.713,1.4609999999999999,1.5631000000000002,1.583,1.5233999999999999,1.4676,1.4873,1.3956,1.2831000000000001,1.5191,1.4426,1.4375999999999998,1.3400999999999998,1.3143000000000002,1.2248999999999999,1.0366,1.0008,0.9697,1.1862000000000004,1.1818,1.2008999999999999
广安,四川省,-1.9383,-0.6811999999999996,-1.2165999999999997,-0.2625000000000002,1.0493000000000006,1.2860000000000005,1.3330000000000002,2.5965,2.6552999999999995,3.5619000000000005,2.9826,2.8149,3.7062999999999997,4.6227,4.4535,4.4312000000000005,4.025799999999999,3.6832000000000003,3.7565,3.655,3.4823,3.2278000000000002,3.1074,2.3311999999999995,1.8130000000000006,2.1431000000000004,1.8314,1.7648999999999995,1.4426999999999999,0.9463000000000004,0.2843,-0.47140000000000004,-0.40749999999999975,-0.47029999999999994,-0.13460000000000027,-0.5564,-0.5075000000000003
广元,四川省,-0.6558999999999999,-0.9660000000000002,-1.2095000000000002,-0.40949999999999953,0.5029000000000003,1.0088,1.2276999999999996,1.9186999999999999,1.8209,2.1872999999999996,1.3364000000000003,1.2408000000000001,1.7040999999999995,2.0938999999999997,2.0482000000000005,2.3026999999999997,1.8150000000000004,1.6267999999999998,1.8237999999999999,1.8826999999999998,1.6112000000000002,1.5137999999999998,1.4609999999999999,0.8494999999999999,0.2828999999999997,0.9398,0.6672000000000002,0.7481,-0.34189999999999987,0.13319999999999954,-0.3449,-0.9838999999999993,-0.7778999999999998,-0.8624,-0.41769999999999996,-0.8144,-0.4455999999999998
乐山,四川省,-0.44759999999999955,0.05650000000000066,0.07949999999999946,0.722,1.6108999999999996,1.4867,1.7873999999999999,2.0911999999999997,1.8761,2.3969,1.3862,1.4586000000000001,1.7989000000000002,2.0504000000000002,2.3524,2.482,2.3744000000000005,1.8238999999999996,2.0939999999999994,2.0841,1.9961999999999995,1.8406999999999996,2.0206999999999997,1.5394000000000005,0.8148,1.4268999999999998,1.1299000000000001,1.1058999999999997,0.5535000000000001,1.0079000000000002,0.6103999999999998,0.016300000000000203,0.3233000000000006,0.20690000000000008,0.35169999999999924,0.35909999999999975,0.5892
凉山州,,-0.05339999999999989,0.3226,-0.3708,-0.04139999999999944,0.5468999999999999,0.7398000000000002,0.9989000000000003,1.1809999999999996,1.0895000000000006,1.6563000000000003,1.2171999999999996,1.1523000000000003,1.4240999999999997,1.6527000000000003,1.5368,1.6090000000000004,1.8729,1.5524000000000004,1.5757000000000003,1.5696000000000003,1.4651999999999998,1.2879999999999994,1.4410000000000003,1.1774999999999998,0.7922000000000002,1.0574999999999997,0.7744999999999997,0.6459999999999995,0.3378000000000001,0.5866999999999996,0.3386,-0.08590000000000053,-0.022999999999999687,-0.09850000000000048,0.050499999999999545,-0.0268000000000006,0.33390000000000075
泸州,四川省,-0.7563999999999993,-0.4165000000000001,-0.7412999999999998,0.07179999999999964,0.9241000000000001,1.2728000000000002,1.5260000000000002,2.3925,2.067,2.4869,2.0158,1.7521999999999998,2.2558000000000002,2.8273,3.1163000000000003,3.3388,3.0137,2.8034,3.1587,3.2056,3.1940999999999997,3.0597000000000003,3.0036000000000005,2.5159,2.0466,1.9384000000000001,1.7486000000000002,2.3920999999999997,1.5314999999999999,1.8317,1.3336999999999999,0.6075000000000004,0.4990000000000001,0.20800000000000018,0.1941000000000006,0.24950000000000028,0.2588999999999997
南充,四川省,-1.4173,-0.8378999999999994,-1.4497999999999998,-0.7094000000000005,0.37849999999999984,0.7610999999999999,1.0978000000000003,2.7681,2.8421999999999996,3.4837,2.8305000000000002,2.1748999999999996,3.1693,4.052099999999999,4.1661,4.2038,3.6348,3.3488,3.4475,3.4008,3.0633000000000004,2.8451999999999997,2.7368999999999994,2.0297,1.4967000000000001,2.1406000000000005,1.7040000000000002,1.3210000000000002,0.5600000000000005,0.6278999999999999,0.21140000000000025,-0.2464000000000004,-0.049100000000000144,-0.2229000000000001,0.15720000000000045,-0.20809999999999995,-0.12939999999999952
眉山,四川省,-0.5094000000000003,0.23669999999999947,0.006699999999999928,0.6229,1.3756999999999997,1.3270999999999997,2.0139000000000005,2.1353999999999997,1.9520000000000004,2.3935,1.6270000000000002,1.6076999999999995,2.1615000000000006,2.6522,2.9397,2.9569,2.8154000000000003,2.4335,2.5294,2.5133,2.3951,2.2055999999999996,2.2271,1.8611,1.2845,1.7634999999999996,1.597,1.7251000000000003,1.0652999999999997,1.1672000000000002,0.7948999999999997,0.28880000000000017,0.4006000000000003,0.2801999999999998,0.34289999999999976,0.46970000000000045,0.42369999999999974
绵阳,四川省,0.37900000000000045,0.8285,0.6527000000000003,1.0478999999999998,1.8034000000000003,2.0901,2.2678999999999996,2.6851000000000003,2.5083999999999995,2.6274999999999995,1.8035,1.4935999999999998,1.8409999999999997,2.0048000000000004,2.1205,2.2793,2.1458,1.9837000000000002,2.3387,2.5258,2.3593,2.2823,2.5604,2.0251,1.1925,1.8080999999999996,1.4923000000000002,1.4381,1.0744999999999996,1.4238000000000004,1.1124999999999998,-0.20920000000000005,0.22820000000000018,0.1354999999999995,0.31620000000000026,0.22879999999999967,0.5352999999999994
内江,四川省,-1.4159999999999995,-0.4748999999999999,-0.9786999999999999,-0.2904,0.6372,1.1289000000000002,1.5518999999999994,2.4508,2.3433,2.9509,2.4762,2.3278999999999996,2.8583999999999996,3.2433,3.5544000000000002,3.693,3.3897,2.8272,3.0476,3.0266999999999995,2.8235999999999994,2.5670999999999995,2.5123999999999995,2.0412999999999997,1.4944000000000002,1.9739999999999998,1.6466999999999996,1.6096,0.8931,1.0497999999999998,0.6200000000000001,-0.051000000000000156,0.07800000000000029,-0.10060000000000002,-0.052600000000000424,0.04239999999999977,0.17749999999999932
攀枝花,四川省,0.3841000000000001,0.8473000000000002,0.17110000000000003,0.24259999999999993,0.9301999999999997,0.9843000000000002,1.5873000000000004,1.9261000000000004,1.8001999999999998,2.2317,1.6707,1.5067999999999997,1.5503999999999998,1.5926999999999998,1.4844,1.5694999999999997,1.6273000000000004,1.2627000000000002,1.7088999999999994,1.7136999999999998,1.7238000000000002,1.5985,1.9586000000000001,1.5559000000000003,0.8588,1.5953000000000004,1.5309000000000004,1.4526,1.2927000000000004,1.835,1.4259,0.5733999999999999,0.8433999999999995,0.7787999999999999,0.8805999999999998,0.8653999999999997,1.6046999999999998
遂宁,四川省,-1.6703000000000001,-0.6420000000000003,-0.9293000000000005,-0.23689999999999944,1.2410000000000005,1.4463,1.7968000000000002,2.7956999999999996,2.7696,3.2884,2.5126,2.2819,2.7444,2.9945999999999997,3.2143,3.589,3.1732000000000005,2.9513000000000003,3.3187999999999995,3.5784999999999996,3.4255999999999998,3.2077999999999998,3.243,2.7161,2.2213,2.6854999999999998,2.4794,2.3105,2.037,2.1571999999999996,1.8445,1.1054000000000004,1.1262999999999996,0.8783000000000003,1.0140000000000002,0.9617999999999998,1.2356000000000003
雅安,四川省,-0.3550000000000004,0.6088,-0.06379999999999963,0.5110999999999999,1.4092999999999996,1.3337999999999997,1.722,1.9759999999999995,2.0020000000000002,2.5645000000000002,1.9511999999999996,1.9246000000000003,2.2148,2.2933,2.3185,2.1758999999999995,2.2654,1.8138999999999998,2.0095000000000005,2.0225999999999997,2.0569,2.0736000000000003,2.1344,1.7193999999999998,1.1587999999999998,1.7065000000000001,1.4434999999999998,1.4873999999999996,0.6105999999999998,0.9682,0.4496000000000002,-0.04010000000000025,0.1881999999999997,0.17790000000000017,0.2951000000000006,0.1596000000000002,0.5407000000000002
宜宾,四川省,-0.6356999999999999,-0.47970000000000024,-0.7711999999999994,-0.002500000000000391,0.8446999999999996,1.0620000000000003,1.5231,2.3268999999999997,2.1084,2.7962999999999996,1.9165,1.6636000000000002,2.2048,2.5425999999999997,2.9023,3.1296,2.7182000000000004,2.3049000000000004,2.4152,2.4746,2.4267,2.2572,2.3146,1.8893000000000004,1.2843999999999998,1.8720999999999997,1.496,1.6975999999999996,0.7179999999999995,1.0779999999999998,0.5693000000000001,-0.22839999999999971,-0.0034999999999998366,-0.14239999999999942,-0.10709999999999997,-0.03399999999999981,0.21330000000000027
资阳,四川省,-1.7934999999999999,-0.8577000000000004,-1.5690999999999997,-0.6936,0.9831000000000003,1.4185000000000008,1.7751000000000001,2.4176999999999995,2.5254999999999996,3.0818000000000003,2.4676,2.3401,3.1317999999999997,3.6275999999999997,3.7548999999999997,3.8225,3.3959,2.745,3.0239000000000003,2.9362000000000004,2.6237999999999997,2.3836000000000004,2.3613000000000004,1.7805000000000004,1.1837,1.6128,1.4405000000000006,1.3596000000000004,0.4895999999999998,0.6925000000000003,0.2654000000000001,-0.5297000000000001,-0.44120000000000026,-0.5119000000000002,-0.4525999999999999,-0.20699999999999985,-0.07420000000000027
自贡,四川省,-0.5731000000000002,-0.03669999999999973,-0.3301999999999996,0.35359999999999925,1.4935999999999998,1.8498999999999999,2.1860000000000004,2.5366999999999997,2.2758000000000003,2.8202000000000003,1.8617999999999997,1.4323999999999995,1.9177000000000004,2.4324,2.6172,2.7169999999999996,2.4471,1.7565999999999997,2.0229,2.026,1.9174000000000002,1.7879000000000005,2.0178,1.3619000000000003,0.6057999999999999,1.2192999999999996,0.7862,0.8115000000000001,0.3734000000000002,0.6729000000000003,0.4963999999999995,-0.4417,-0.07050000000000001,-0.3075000000000001,-0.21250000000000036,-0.19089999999999918,0.12959999999999994
拉萨,西藏自治区,0.5415999999999999,0.5158,0.32779999999999987,0.3001999999999998,0.8919999999999999,1.0968,1.3324,1.5094,1.2593,1.4465,0.762,0.5382,0.6934999999999998,0.8386,0.8714,1.0337,1.0074999999999998,0.7625999999999997,0.8227,0.8540999999999999,0.8320000000000003,0.9293,1.2411999999999999,1.0749000000000002,0.7827000000000002,1.2468000000000004,1.0718,1.0824000000000003,1.0913,1.2801999999999998,1.4889999999999999,1.5048,1.5998999999999999,1.5435999999999999,1.7666999999999997,1.7547000000000001,1.7707000000000002
阿里,,0.5095000000000001,0.3589,0.3841999999999999,0.3653000000000002,0.4883000000000002,0.5835000000000001,0.5269999999999999,0.7174999999999998,0.5077999999999998,0.6404000000000003,0.3680000000000001,0.4031,0.45389999999999975,0.5689,0.5461,0.5686,0.6009000000000002,0.49639999999999995,0.43820000000000014,0.5541999999999998,0.544,0.395,0.5617999999999999,0.5332999999999999,0.4304000000000001,0.6415,0.4607000000000001,0.44409999999999994,0.3591000000000002,0.4328000000000001,0.6910999999999998,0.7234,0.7634000000000001,0.5547000000000002,0.7373000000000003,0.6999,0.5365000000000002
昌都,西藏自治区,0.2656999999999998,0.663,0.3916000000000004,0.2157,0.4782000000000002,0.4524999999999997,0.5389999999999997,0.6915,0.4806999999999997,0.7278,0.4538000000000002,0.4838,0.4243000000000001,0.3180999999999998,0.46799999999999997,0.5839000000000003,0.5188999999999999,0.26469999999999994,0.44999999999999973,0.5358,0.5453999999999999,0.41990000000000016,0.6162000000000001,0.34719999999999995,0.1612,0.7054,0.5693000000000001,0.39190000000000014,0.3329,0.2596000000000003,0.10440000000000005,0.585,0.6341000000000001,0.46199999999999974,0.7930999999999999,1.0061999999999998,0.8951000000000002
林芝,西藏自治区,0.2496999999999998,0.5602999999999998,0.3437999999999999,0.3285,0.6284999999999998,0.5486999999999997,0.8386999999999998,1.0085,0.8924999999999998,1.1456000000000002,0.6384999999999998,0.7568000000000001,0.7834999999999999,0.7198,0.8432,0.9310999999999998,0.8657000000000001,0.6734,0.6926000000000001,0.6449,0.7196,0.6195999999999999,0.7968999999999999,0.48640000000000017,0.33840000000000003,0.6156000000000001,0.6532,0.4950000000000001,0.4371999999999998,0.6422999999999996,0.4969999999999999,0.9714,0.8756999999999997,0.8240000000000001,0.96,0.8305000000000002,0.9752999999999998
那曲,,0.5475000000000003,0.7075999999999998,0.5175000000000001,0.39190000000000014,0.7572000000000001,0.4986999999999999,0.5535000000000001,0.8117000000000001,0.6617999999999999,0.9118999999999999,0.45420000000000016,0.2723,0.32689999999999975,0.3071999999999999,0.5749,0.5037,0.48540000000000005,0.2936000000000001,0.40180000000000016,0.27790000000000026,0.3717999999999999,0.40090000000000003,0.5713999999999997,0.35130000000000017,0.06610000000000005,0.6581000000000001,0.5865,0.4799000000000002,0.4171,0.5884,0.69,0.7374,0.7855000000000003,0.605,1.0612,0.9052000000000002,0.7233
日喀则,西藏自治区,-0.32399999999999984,0.2259000000000002,-0.3059000000000003,-0.5387999999999997,-0.17100000000000026,-0.07399999999999984,0.20869999999999989,0.47109999999999985,0.44609999999999994,0.8917000000000002,0.6042000000000001,0.8576999999999999,0.7733999999999996,0.6856,0.7849999999999997,0.8187000000000002,0.7679,0.46340000000000003,0.6345999999999998,0.5752000000000002,0.6698,0.4517000000000002,0.5808,0.3938999999999999,0.17790000000000017,0.5404,0.30909999999999993,0.2578999999999998,0.1541999999999999,0.15539999999999976,-0.034600000000000186,0.34799999999999986,0.14239999999999986,0.01849999999999996,0.15620000000000012,0.18730000000000002,0.29559999999999986
山南,西藏自治区,0.28880000000000017,0.3917999999999999,0.09870000000000001,0.06409999999999982,0.42959999999999976,0.5219999999999998,0.6991,0.9730000000000003,0.9341999999999997,1.1889,0.7225999999999999,0.5284,0.7250000000000001,0.9188000000000001,1.0705,1.276,1.1489,0.9236,0.8716999999999997,0.8096000000000001,1.0027000000000004,0.6256000000000004,0.7964000000000002,0.4596,0.28759999999999986,0.6382000000000003,0.6337999999999999,0.4213,0.19159999999999977,0.4956999999999998,0.4897,1.0684000000000002,0.4104000000000001,0.09690000000000021,0.3536999999999999,0.3111999999999999,0.18649999999999967
乌鲁木齐,新疆维吾尔自治区,1.1549,1.5641000000000003,1.2468,1.4187999999999998,2.3102,2.3041,2.3896,2.3704,2.0391999999999997,2.077,1.3604,1.551,1.5406,1.4673999999999998,1.4017000000000002,1.6313,1.8357,1.9859,2.7319,3.0014000000000003,3.119,3.11,3.168,2.807,2.6836,3.4987,3.3683,3.4395000000000002,3.4559,3.5095,3.133,2.9653,3.6423,3.5839,3.7933,3.9488000000000003,4.0633
阿拉尔,,0.5629,0.6744000000000003,0.40890000000000004,0.6098999999999997,1.6062,1.7777999999999998,1.7481,1.9274,1.7292999999999998,2.0791,1.7367,1.8349999999999997,1.8766,1.9481,1.901,1.9386999999999999,1.8577000000000004,1.8352,2.2392000000000003,2.4245,2.5604,2.5927,2.4293,2.2934,2.2717,2.8184,2.7119,2.8186999999999998,2.6868,2.7536,2.6187,2.4516999999999998,2.4960999999999998,1.3135,1.0663,1.7187999999999999,2.3651
阿克苏,,0.47330000000000005,0.7113999999999998,1.0844000000000005,1.4669999999999996,2.3143000000000002,2.4387000000000003,2.4282999999999997,2.6312,2.4090999999999996,2.7145,2.1637,2.4005,2.4071000000000002,2.4654,2.4741999999999997,2.6461000000000006,2.8255,2.7899999999999996,2.9918,3.1651,3.2299999999999995,3.1521,3.1180999999999996,3.0055000000000005,2.9140000000000006,3.3484,3.1672000000000002,3.2184000000000004,3.2405,3.3308000000000004,3.3128,3.1018999999999997,3.1860999999999997,3.0153,3.1813000000000002,3.3387999999999995,3.3639
阿勒泰,,0.33709999999999996,0.44910000000000005,0.5082999999999998,1.1325000000000003,1.7435999999999998,1.8562999999999998,1.9221000000000001,2.1429,1.9151000000000002,2.2314999999999996,1.9156999999999997,2.2756,2.2441999999999998,2.2473,2.1525,2.317,2.3806,2.3291,2.5168999999999997,2.5178000000000003,2.5485,2.505,2.5547999999999997,2.3836000000000004,2.2957,2.7012,2.5987,2.6829,2.6262999999999996,2.6391,2.5606,2.4753,2.5272,2.4103000000000003,2.5833,2.6689,2.7531999999999996
巴音郭楞蒙古自治州,新疆维吾尔自治区,0.4592999999999998,0.6718999999999999,0.6134999999999997,1.0364,2.0233,2.2099,2.2662,2.3173,2.1627,2.4019,1.9676999999999998,2.2239999999999998,2.3337000000000003,2.3863000000000003,2.3867000000000003,2.3938,2.5146,2.6353,2.8668,2.9699999999999998,3.0343,2.9760999999999997,2.9787,2.8217999999999996,2.7853,3.1786000000000003,3.0534999999999997,3.0730999999999997,3.0124,3.096,2.9709,2.8592,3.0584,3.0272,3.2037,3.3216,3.374
博尔塔拉州,,0.1253000000000002,0.31569999999999965,0.17139999999999977,1.1079000000000003,2.2866999999999997,2.4619000000000004,2.5218999999999996,2.5778,2.2945,2.7584,2.2965,3.1014,3.1858000000000004,3.3236000000000003,3.2504999999999997,3.2404999999999995,3.2122,3.2726,3.4927,3.4932000000000003,3.5543,3.3928,3.294,3.1197,3.0027999999999997,3.6052000000000004,3.378,3.3761,3.2252,3.2356,3.1808,3.0526999999999997,3.2382999999999997,3.1212,3.4253,3.5190000000000006,3.6272
昌吉州,,0.22049999999999992,0.3008000000000002,0.16979999999999995,0.8062,1.8278,1.9275,1.9970999999999999,2.0514,1.806,2.1387,1.692,2.3333,2.3537,2.3627,2.266,2.3292,2.6027,2.6388999999999996,2.8002,2.9015,2.9024,2.8027,2.771,2.6738,2.5979,3.0883,2.9858,3.0068,2.961,2.9414000000000002,2.8183000000000002,2.7359,2.9567,2.9263,3.1584000000000003,3.2421,3.3424
哈密,新疆维吾尔自治区,0.28969999999999985,0.5215999999999998,0.4142000000000001,1.1915,1.9067999999999996,2.0961,2.3277,2.5,2.2424999999999997,2.4413,1.9771999999999998,2.5328,2.5292000000000003,2.4933,2.287,2.4828,2.8880999999999997,2.9116999999999997,3.1813,3.2140000000000004,3.1921999999999997,3.1769999999999996,3.2096999999999998,3.0245,2.8774,3.4135,3.2522,3.2367,3.2439,3.3738,3.1465,2.9210000000000003,3.1668,3.109,3.3111999999999995,3.5025999999999997,3.5563999999999996
和田,,0.08620000000000072,0.21479999999999988,0.45100000000000007,0.7670000000000003,1.6991999999999998,2.0376,1.9668,2.0374000000000003,1.7656,2.2268999999999997,1.7818999999999998,2.1425,2.0389,1.9840000000000004,2.0159000000000002,1.9570999999999996,2.0637999999999996,1.9396999999999998,2.1041999999999996,2.3518999999999997,2.482,2.2673999999999994,2.2814999999999994,2.2374,2.4643,2.9751000000000003,2.8320000000000003,2.7382999999999997,2.4079000000000006,1.7991999999999995,1.2888000000000002,1.1169000000000002,1.3320000000000003,1.2889999999999997,1.4214000000000002,1.4996000000000005,1.4829999999999997
喀什,,-0.013700000000000045,0.31479999999999997,1.1658000000000004,1.8607999999999998,2.5313,2.5914,2.4482999999999997,2.5536000000000003,2.3246,2.5846,2.035,2.4575,2.4225,2.3959999999999995,2.3676,2.5233,2.6158,2.7039,2.9551999999999996,3.0079999999999996,3.0954000000000006,2.9996,2.9732000000000003,2.8329999999999993,2.7034,3.1902999999999997,2.9921999999999995,3.1414999999999997,3.1073000000000004,3.1851999999999996,3.0412000000000003,2.7921,2.7299,2.4972,2.6014999999999997,2.7557,2.7853000000000003
克拉玛依,新疆维吾尔自治区,0.4148000000000005,0.8502999999999998,0.4897999999999998,0.5826000000000002,1.7361999999999997,2.094,2.3234000000000004,2.3657,2.339,2.5165,1.9968000000000001,2.5466,2.7439999999999998,2.4499,2.4179999999999997,2.4216,2.5232,2.5377,3.282,3.3243,3.4208,3.2926,3.2986999999999997,2.8164,2.7508999999999997,3.6473,3.5912,3.5282000000000004,3.5274,3.5577000000000005,3.0161,2.9425,3.6445,3.6193000000000004,3.8758,3.9546,4.0545
