,cityName,confirmedCount,suspectedCount,curedCount,deadCount,date,prov,locationId,currentConfirmedCount
35626,宿州,9,0,0,0,2020-01-29,安徽省,,
35627,黄山,7,0,0,0,2020-01-29,安徽省,,
35628,六安,6,0,0,0,2020-01-29,安徽省,,
35629,滁州,4,0,0,0,2020-01-29,安徽省,,
35630,宿松,4,0,0,0,2020-01-29,安徽省,,
35631,蚌埠,3,0,0,0,2020-01-29,安徽省,,
35632,宣城,2,0,0,0,2020-01-29,安徽省,,
35633,淮北,2,0,0,0,2020-01-29,安徽省,,
35634,淮南,2,0,0,0,2020-01-29,安徽省,,
35635,池州,1,0,0,0,2020-01-29,安徽省,,
35636,青岛,17,0,1,0,2020-01-29,山东省,,
35637,临沂,16,0,0,0,2020-01-29,山东省,,
35638,威海,12,0,0,0,2020-01-29,山东省,,
35639,烟台,12,0,0,0,2020-01-29,山东省,,
35640,济南,11,0,0,0,2020-01-29,山东省,,
35641,德州,11,0,0,0,2020-01-29,山东省,,
35642,枣庄,8,0,0,0,2020-01-29,山东省,,
35643,日照,8,0,0,0,2020-01-29,山东省,,
35644,菏泽,7,0,0,0,2020-01-29,山东省,,
35645,滨州,7,0,0,0,2020-01-29,山东省,,
35646,潍坊,5,0,0,0,2020-01-29,山东省,,
35647,济宁,5,0,0,0,2020-01-29,山东省,,
35648,淄博,4,0,0,0,2020-01-29,山东省,,
35649,聊城,4,0,0,0,2020-01-29,山东省,,
35650,泰安,3,0,0,0,2020-01-29,山东省,,
35651,南昌,25,0,0,0,2020-01-29,江西省,,
35652,九江,16,0,0,0,2020-01-29,江西省,,
35653,赣州,16,0,0,0,2020-01-29,江西省,,
35654,宜春,14,0,0,0,2020-01-29,江西省,,
35655,新余,11,0,1,0,2020-01-29,江西省,,
35656,抚州,9,0,0,0,2020-01-29,江西省,,
35657,上饶,9,0,0,0,2020-01-29,江西省,,
35658,吉安,4,0,1,0,2020-01-29,江西省,,
35659,萍乡,2,0,1,0,2020-01-29,江西省,,
35660,景德镇,2,0,0,0,2020-01-29,江西省,,
35661,鹰潭,1,0,0,0,2020-01-29,江西省,,
35662,成都,46,0,1,0,2020-01-29,四川省,,
35663,绵阳,8,0,0,0,2020-01-29,四川省,,
35664,广安,7,0,0,0,2020-01-29,四川省,,
35665,自贡,7,0,0,0,2020-01-29,四川省,,
35666,泸州,5,0,0,0,2020-01-29,四川省,,
35667,南充,5,0,0,0,2020-01-29,四川省,,
35668,达州,4,0,0,0,2020-01-29,四川省,,
35669,内江,4,0,0,0,2020-01-29,四川省,,
35670,遂宁,3,0,0,0,2020-01-29,四川省,,
35671,甘孜州,3,0,0,0,2020-01-29,四川省,,
35672,德阳,2,0,0,0,2020-01-29,四川省,,
35673,雅安,2,0,0,0,2020-01-29,四川省,,
35674,乐山,2,0,0,0,2020-01-29,四川省,,
35675,宜宾,2,0,0,0,2020-01-29,四川省,,
35676,凉山州,2,0,0,0,2020-01-29,四川省,,
35677,资阳,2,0,0,0,2020-01-29,四川省,,
35678,巴中,2,0,0,0,2020-01-29,四川省,,
35679,眉山,1,0,0,0,2020-01-29,四川省,,
35680,广元,1,0,0,0,2020-01-29,四川省,,
35681,苏州,20,0,1,0,2020-01-29,江苏省,,
35682,南京,14,0,0,0,2020-01-29,江苏省,,
35683,无锡,9,0,0,0,2020-01-29,江苏省,,
35684,扬州,8,0,0,0,2020-01-29,江苏省,,
35685,常州,8,0,0,0,2020-01-29,江苏省,,
35686,泰州,8,0,0,0,2020-01-29,江苏省,,
35687,徐州,8,0,0,0,2020-01-29,江苏省,,
35688,南通,6,0,0,0,2020-01-29,江苏省,,
35689,盐城,6,0,0,0,2020-01-29,江苏省,,
35690,宿迁,4,0,0,0,2020-01-29,江苏省,,
35691,连云港,3,0,0,0,2020-01-29,江苏省,,
35692,淮安,3,0,0,0,2020-01-29,江苏省,,
35693,镇江,2,0,0,0,2020-01-29,江苏省,,
35694,福州,24,0,0,0,2020-01-29,福建省,,
35695,莆田,14,0,0,0,2020-01-29,福建省,,
35696,泉州,13,0,0,0,2020-01-29,福建省,,
35697,三明,9,0,0,0,2020-01-29,福建省,,
35698,宁德,7,0,0,0,2020-01-29,福建省,,
35699,漳州,7,0,0,0,2020-01-29,福建省,,
35700,厦门,6,0,0,0,2020-01-29,福建省,,
35701,南平,3,0,0,0,2020-01-29,福建省,,
35702,龙岩,1,0,0,0,2020-01-29,福建省,,
35703,桂林,16,0,0,0,2020-01-29,广西壮族自治区,,
35704,北海,13,0,0,0,2020-01-29,广西壮族自治区,,
35705,南宁,7,0,0,0,2020-01-29,广西壮族自治区,,
35706,柳州,6,0,0,0,2020-01-29,广西壮族自治区,,
35707,防城港,5,0,1,0,2020-01-29,广西壮族自治区,,
35708,梧州,4,0,1,0,2020-01-29,广西壮族自治区,,
35709,河池,3,0,0,0,2020-01-29,广西壮族自治区,,
35710,百色,2,0,0,0,2020-01-29,广西壮族自治区,,
35711,玉林,2,0,0,0,2020-01-29,广西壮族自治区,,
35712,西安,18,0,0,0,2020-01-29,陕西省,,
35713,安康,10,0,0,0,2020-01-29,陕西省,,
35714,汉中,6,0,0,0,2020-01-29,陕西省,,
35715,咸阳,5,0,0,0,2020-01-29,陕西省,,
35716,铜川,5,0,0,0,2020-01-29,陕西省,,
35717,宝鸡,4,0,0,0,2020-01-29,陕西省,,
35718,延安,3,0,0,0,2020-01-29,陕西省,,
35719,渭南,3,0,0,0,2020-01-29,陕西省,,
35720,商洛,2,0,0,0,2020-01-29,陕西省,,
35721,昆明,15,0,0,0,2020-01-29,云南省,,
35722,西双版纳,10,0,0,0,2020-01-29,云南省,,
35723,丽江,6,0,0,0,2020-01-29,云南省,,
35724,曲靖,5,0,0,0,2020-01-29,云南省,,
35725,玉溪,5,0,0,0,2020-01-29,云南省,,
35726,保山,4,0,0,0,2020-01-29,云南省,,
35727,大理,3,0,0,0,2020-01-29,云南省,,
35728,红河州,2,0,0,0,2020-01-29,云南省,,
35729,昭通,2,0,0,0,2020-01-29,云南省,,
35730,德宏,2,0,0,0,2020-01-29,云南省,,
35731,普洱,1,0,0,0,2020-01-29,云南省,,
35732,石家庄,10,0,0,0,2020-01-29,河北省,,
35733,廊坊,9,0,0,0,2020-01-29,河北省,,
35734,沧州,8,0,0,1,2020-01-29,河北省,,
35735,保定,6,0,0,0,2020-01-29,河北省,,
35736,邯郸,4,0,0,0,2020-01-29,河北省,,
35737,邢台,3,0,0,0,2020-01-29,河北省,,
35738,衡水,3,0,0,0,2020-01-29,河北省,,
35739,唐山,3,0,0,0,2020-01-29,河北省,,
35740,承德,1,0,0,0,2020-01-29,河北省,,
35741,张家口,1,0,0,0,2020-01-29,河北省,,
35742,三亚,14,0,0,0,2020-01-29,海南省,,
35743,海口,9,0,0,0,2020-01-29,海南省,,
35744,万宁,8,0,0,0,2020-01-29,海南省,,
35745,儋州,5,0,0,0,2020-01-29,海南省,,
35746,澄迈,2,0,0,1,2020-01-29,海南省,,
35747,临高,1,0,0,0,2020-01-29,海南省,,
35748,陵水,1,0,0,0,2020-01-29,海南省,,
35749,琼海,1,0,0,0,2020-01-29,海南省,,
35750,东方,1,0,0,0,2020-01-29,海南省,,
35751,琼中,1,0,0,0,2020-01-29,海南省,,
35752,沈阳,9,0,0,0,2020-01-29,辽宁省,,
35753,大连,5,0,0,0,2020-01-29,辽宁省,,
35754,丹东,5,0,0,0,2020-01-29,辽宁省,,
35755,锦州,4,0,0,0,2020-01-29,辽宁省,,
35756,朝阳,4,0,0,0,2020-01-29,辽宁省,,
35757,葫芦岛,4,0,0,0,2020-01-29,辽宁省,,
35758,本溪,2,0,0,0,2020-01-29,辽宁省,,
35759,铁岭,2,0,0,0,2020-01-29,辽宁省,,
35760,盘锦,2,0,0,0,2020-01-29,辽宁省,,
35761,营口,1,0,0,0,2020-01-29,辽宁省,,
35762,辽阳,1,0,0,0,2020-01-29,辽宁省,,
35763,哈尔滨,11,0,0,0,2020-01-29,黑龙江省,,
35764,绥化,8,0,0,1,2020-01-29,黑龙江省,,
35765,大庆,5,0,0,0,2020-01-29,黑龙江省,,
35766,佳木斯,5,0,0,0,2020-01-29,黑龙江省,,
35767,齐齐哈尔,3,0,0,0,2020-01-29,黑龙江省,,
35768,七台河,2,0,0,0,2020-01-29,黑龙江省,,
35769,牡丹江,1,0,0,0,2020-01-29,黑龙江省,,
35770,双鸭山,1,0,0,0,2020-01-29,黑龙江省,,
35771,鸡西,1,0,0,0,2020-01-29,黑龙江省,,
35772,大兴安岭,1,0,0,0,2020-01-29,黑龙江省,,
35773,晋中,9,0,0,0,2020-01-29,山西省,,
35774,运城,4,0,0,0,2020-01-29,山西省,,
35775,太原,3,0,1,0,2020-01-29,山西省,,
35776,大同,3,0,0,0,2020-01-29,山西省,,
35777,吕梁,3,0,0,0,2020-01-29,山西省,,
35778,朔州,2,0,0,0,2020-01-29,山西省,,
35779,阳泉,1,0,0,0,2020-01-29,山西省,,
35780,长治,1,0,0,0,2020-01-29,山西省,,
35781,临汾,1,0,0,0,2020-01-29,山西省,,
35782,兰州,14,0,0,0,2020-01-29,甘肃省,,
35783,临夏,2,0,0,0,2020-01-29,甘肃省,,
35784,张掖,2,0,0,0,2020-01-29,甘肃省,,
35785,白银,1,0,0,0,2020-01-29,甘肃省,,
35786,定西,1,0,0,0,2020-01-29,甘肃省,,
35787,陇南,1,0,0,0,2020-01-29,甘肃省,,
35788,金昌,1,0,0,0,2020-01-29,甘肃省,,
35789,天水,1,0,0,0,2020-01-29,甘肃省,,
35790,平凉,1,0,0,0,2020-01-29,甘肃省,,
35791,包头,3,0,0,0,2020-01-29,内蒙古自治区,,
35792,呼和浩特,2,0,0,0,2020-01-29,内蒙古自治区,,
35793,呼伦贝尔,2,0,0,0,2020-01-29,内蒙古自治区,,
35794,锡林郭勒盟,2,0,0,0,2020-01-29,内蒙古自治区,,
35795,鄂尔多斯,2,0,0,0,2020-01-29,内蒙古自治区,,
35796,赤峰,2,0,0,0,2020-01-29,内蒙古自治区,,
35797,兴安盟,1,0,0,0,2020-01-29,内蒙古自治区,,
35798,通辽,1,0,0,0,2020-01-29,内蒙古自治区,,
35799,巴彦淖尔,1,0,0,0,2020-01-29,内蒙古自治区,,
35800,乌鲁木齐,6,0,0,0,2020-01-29,新疆维吾尔自治区,,
35801,伊犁州,4,0,0,0,2020-01-29,新疆维吾尔自治区,,
35802,吐鲁番,1,0,0,0,2020-01-29,新疆维吾尔自治区,,
35805,银川,7,0,0,0,2020-01-29,宁夏回族自治区,,
35806,吴忠,3,0,0,0,2020-01-29,宁夏回族自治区,,
35807,中卫,1,0,0,0,2020-01-29,宁夏回族自治区,,
35808,固原,1,0,0,0,2020-01-29,宁夏回族自治区,,
35809,黔南州,4,0,0,0,2020-01-29,贵州省,,
35810,铜仁,2,0,0,0,2020-01-29,贵州省,,
35811,贵阳,1,0,1,0,2020-01-29,贵州省,,
35812,黔西南州,1,0,0,0,2020-01-29,贵州省,,
35813,六盘水,1,0,0,0,2020-01-29,贵州省,,
35814,吉林,3,0,0,0,2020-01-29,吉林省,,
35815,松原,2,0,0,0,2020-01-29,吉林省,,
35816,长春,1,0,0,0,2020-01-29,吉林省,,
35817,四平,1,0,0,0,2020-01-29,吉林省,,
35818,公主岭,1,0,0,0,2020-01-29,吉林省,,
35819,通化,1,0,0,0,2020-01-29,吉林省,,
35820,西宁,6,0,0,0,2020-01-29,青海省,,
35821,武汉,2261,0,54,129,2020-01-30,湖北省,,
35822,黄冈,496,0,5,12,2020-01-30,湖北省,,
35823,孝感,399,0,0,6,2020-01-30,湖北省,,
35824,荆门,191,0,0,4,2020-01-30,湖北省,,
35825,襄阳,163,0,0,0,2020-01-30,湖北省,,
35826,荆州,151,0,1,3,2020-01-30,湖北省,,
35827,随州,143,0,0,0,2020-01-30,湖北省,,
35828,咸宁,130,0,0,0,2020-01-30,湖北省,,
35829,鄂州,123,0,0,2,2020-01-30,湖北省,,
35830,十堰,119,0,0,0,2020-01-30,湖北省,,
35831,宜昌,117,0,0,1,2020-01-30,湖北省,,
35832,黄石,113,0,0,1,2020-01-30,湖北省,,
35833,恩施州,66,0,0,0,2020-01-30,湖北省,,
35834,仙桃,55,0,0,0,2020-01-30,湖北省,,
35835,天门,44,0,0,3,2020-01-30,湖北省,,
35836,潜江,10,0,0,1,2020-01-30,湖北省,,
35837,神农架林区,5,0,0,0,2020-01-30,湖北省,,
35838,温州,172,0,3,0,2020-01-30,浙江省,,
35839,杭州,69,0,0,0,2020-01-30,浙江省,,
35840,台州,64,0,0,0,2020-01-30,浙江省,,
35841,宁波,41,0,0,0,2020-01-30,浙江省,,
35842,金华,20,0,0,0,2020-01-30,浙江省,,
35843,绍兴,19,0,0,0,2020-01-30,浙江省,,
35844,嘉兴,16,0,0,0,2020-01-30,浙江省,,
35845,衢州,10,0,0,0,2020-01-30,浙江省,,
35846,舟山,6,0,0,0,2020-01-30,浙江省,,
35847,丽水,6,0,1,0,2020-01-30,浙江省,,
35848,湖州,5,0,0,0,2020-01-30,浙江省,,
35849,深圳,98,0,4,0,2020-01-30,广东省,,
35850,广州,94,0,3,0,2020-01-30,广东省,,
35851,珠海,26,0,0,0,2020-01-30,广东省,,
35852,佛山,25,0,0,0,2020-01-30,广东省,,
35853,中山,18,0,0,0,2020-01-30,广东省,,
35854,惠州,17,0,1,0,2020-01-30,广东省,,
35855,汕头,12,0,0,0,2020-01-30,广东省,,
35856,湛江,11,0,0,0,2020-01-30,广东省,,
35857,东莞,11,0,0,0,2020-01-30,广东省,,
35858,阳江,10,0,0,0,2020-01-30,广东省,,
35859,清远,6,0,0,0,2020-01-30,广东省,,
35860,揭阳,6,0,0,0,2020-01-30,广东省,,
35861,肇庆,5,0,0,0,2020-01-30,广东省,,
35862,梅州,5,0,0,0,2020-01-30,广东省,,
35863,韶关,4,0,0,0,2020-01-30,广东省,,
35864,茂名,3,0,0,0,2020-01-30,广东省,,
35865,汕尾,1,0,0,0,2020-01-30,广东省,,
35866,河源,1,0,0,0,2020-01-30,广东省,,
35867,江门,1,0,0,0,2020-01-30,广东省,,
35868,南阳,51,0,0,2,2020-01-30,河南省,,
35869,郑州,46,0,0,0,2020-01-30,河南省,,
35870,信阳,42,0,0,0,2020-01-30,河南省,,
35871,周口,25,0,0,0,2020-01-30,河南省,,
35872,驻马店,25,0,0,0,2020-01-30,河南省,,
35873,商丘,18,0,0,0,2020-01-30,河南省,,
35874,安阳,16,0,0,0,2020-01-30,河南省,,
35875,新乡,11,0,0,0,2020-01-30,河南省,,
35876,漯河,11,0,0,0,2020-01-30,河南省,,
35877,平顶山,8,0,0,0,2020-01-30,河南省,,
35878,鹤壁,6,0,0,0,2020-01-30,河南省,,
35879,三门峡,5,0,0,0,2020-01-30,河南省,,
35880,开封,4,0,0,0,2020-01-30,河南省,,
35881,许昌,3,0,0,0,2020-01-30,河南省,,
35882,洛阳,2,0,0,0,2020-01-30,河南省,,
35883,焦作,2,0,0,0,2020-01-30,河南省,,
35884,濮阳,1,0,0,0,2020-01-30,河南省,,
35885,滑县,1,0,0,0,2020-01-30,河南省,,
35886,长垣,1,0,0,0,2020-01-30,河南省,,
35887,长沙,57,0,1,0,2020-01-30,湖南省,,
35888,常德,30,0,0,0,2020-01-30,湖南省,,
35889,岳阳,29,0,0,0,2020-01-30,湖南省,,
35890,邵阳,29,0,0,0,2020-01-30,湖南省,,
35891,怀化,23,0,0,0,2020-01-30,湖南省,,
35892,衡阳,20,0,0,0,2020-01-30,湖南省,,
35893,株洲,18,0,0,0,2020-01-30,湖南省,,
35894,益阳,17,0,0,0,2020-01-30,湖南省,,
35895,娄底,16,0,0,0,2020-01-30,湖南省,,
35896,永州,14,0,0,0,2020-01-30,湖南省,,
35897,郴州,10,0,1,0,2020-01-30,湖南省,,
35898,湘潭,9,0,0,0,2020-01-30,湖南省,,
35899,湘西自治州,4,0,0,0,2020-01-30,湖南省,,
35900,张家界,1,0,0,0,2020-01-30,湖南省,,
35901,合肥,39,0,1,0,2020-01-30,安徽省,,
35902,阜阳,28,0,0,0,2020-01-30,安徽省,,
35903,亳州,20,0,1,0,2020-01-30,安徽省,,
35904,安庆,18,0,0,0,2020-01-30,安徽省,,
35905,马鞍山,14,0,0,0,2020-01-30,安徽省,,
35906,芜湖,14,0,0,0,2020-01-30,安徽省,,
35907,铜陵,10,0,0,0,2020-01-30,安徽省,,
35908,宿州,10,0,0,0,2020-01-30,安徽省,,
35909,六安,8,0,0,0,2020-01-30,安徽省,,
35910,蚌埠,8,0,0,0,2020-01-30,安徽省,,
35911,黄山,7,0,0,0,2020-01-30,安徽省,,
35912,淮南,6,0,0,0,2020-01-30,安徽省,,
35913,宿松,6,0,0,0,2020-01-30,安徽省,,
35914,滁州,4,0,0,0,2020-01-30,安徽省,,
35915,宣城,4,0,0,0,2020-01-30,安徽省,,
35916,池州,2,0,0,0,2020-01-30,安徽省,,
35917,淮北,2,0,0,0,2020-01-30,安徽省,,
35918,南昌,46,0,0,0,2020-01-30,江西省,,
35919,九江,31,0,0,0,2020-01-30,江西省,,
35920,赣州,21,0,0,0,2020-01-30,江西省,,
35921,宜春,14,0,0,0,2020-01-30,江西省,,
35922,抚州,13,0,0,0,2020-01-30,江西省,,
35923,新余,11,0,3,0,2020-01-30,江西省,,
35924,上饶,11,0,0,0,2020-01-30,江西省,,
35925,萍乡,5,0,1,0,2020-01-30,江西省,,
35926,吉安,5,0,1,0,2020-01-30,江西省,,
35927,鹰潭,3,0,0,0,2020-01-30,江西省,,
35928,景德镇,2,0,0,0,2020-01-30,江西省,,
35929,青岛,21,0,1,0,2020-01-30,山东省,,
35930,临沂,16,0,0,0,2020-01-30,山东省,,
35931,德州,15,0,0,0,2020-01-30,山东省,,
35932,威海,14,0,0,0,2020-01-30,山东省,,
35933,济南,14,0,0,0,2020-01-30,山东省,,
35934,烟台,13,0,0,0,2020-01-30,山东省,,
35935,日照,9,0,0,0,2020-01-30,山东省,,
35936,枣庄,9,0,0,0,2020-01-30,山东省,,
35937,滨州,9,0,0,0,2020-01-30,山东省,,
35938,济宁,8,0,0,0,2020-01-30,山东省,,
35939,淄博,8,0,0,0,2020-01-30,山东省,,
35940,潍坊,7,0,0,0,2020-01-30,山东省,,
35941,菏泽,7,0,0,0,2020-01-30,山东省,,
35942,聊城,5,0,0,0,2020-01-30,山东省,,
35943,泰安,3,0,0,0,2020-01-30,山东省,,
35944,成都,59,0,1,1,2020-01-30,四川省,,
35945,绵阳,9,0,0,0,2020-01-30,四川省,,
35946,广安,9,0,0,0,2020-01-30,四川省,,
35947,南充,9,0,0,0,2020-01-30,四川省,,
35948,自贡,7,0,0,0,2020-01-30,四川省,,
35949,达州,6,0,0,0,2020-01-30,四川省,,
35950,泸州,5,0,0,0,2020-01-30,四川省,,
35951,甘孜州,5,0,0,0,2020-01-30,四川省,,
35952,宜宾,5,0,0,0,2020-01-30,四川省,,
35953,遂宁,4,0,0,0,2020-01-30,四川省,,
35954,内江,4,0,0,0,2020-01-30,四川省,,
35955,巴中,4,0,0,0,2020-01-30,四川省,,
35956,德阳,3,0,0,0,2020-01-30,四川省,,
35957,广元,3,0,0,0,2020-01-30,四川省,,
35958,雅安,2,0,0,0,2020-01-30,四川省,,
35959,乐山,2,0,0,0,2020-01-30,四川省,,
35960,眉山,2,0,0,0,2020-01-30,四川省,,
35961,凉山州,2,0,0,0,2020-01-30,四川省,,
35962,资阳,2,0,0,0,2020-01-30,四川省,,
35963,苏州,24,0,1,0,2020-01-30,江苏省,,
35964,南京,19,0,0,0,2020-01-30,江苏省,,
35965,徐州,15,0,0,0,2020-01-30,江苏省,,
35966,无锡,10,0,0,0,2020-01-30,江苏省,,
35967,常州,10,0,0,0,2020-01-30,江苏省,,
35968,南通,9,0,0,0,2020-01-30,江苏省,,
35969,泰州,9,0,0,0,2020-01-30,江苏省,,
35970,扬州,8,0,0,0,2020-01-30,江苏省,,
35971,淮安,7,0,0,0,2020-01-30,江苏省,,
35972,连云港,6,0,0,0,2020-01-30,江苏省,,
35973,盐城,6,0,0,0,2020-01-30,江苏省,,
35974,宿迁,4,0,0,0,2020-01-30,江苏省,,
35975,镇江,2,0,0,0,2020-01-30,江苏省,,
35976,福州,30,0,0,0,2020-01-30,福建省,,
35977,泉州,18,0,0,0,2020-01-30,福建省,,
35978,莆田,17,0,0,0,2020-01-30,福建省,,
35979,三明,10,0,0,0,2020-01-30,福建省,,
35980,宁德,8,0,0,0,2020-01-30,福建省,,
35981,厦门,7,0,0,0,2020-01-30,福建省,,
35982,漳州,7,0,0,0,2020-01-30,福建省,,
35983,南平,3,0,0,0,2020-01-30,福建省,,
35984,龙岩,1,0,0,0,2020-01-30,福建省,,
35985,桂林,18,0,0,0,2020-01-30,广西壮族自治区,,
35986,北海,15,0,0,0,2020-01-30,广西壮族自治区,,
35987,南宁,15,0,0,0,2020-01-30,广西壮族自治区,,
35988,柳州,10,0,0,0,2020-01-30,广西壮族自治区,,
35989,防城港,5,0,1,0,2020-01-30,广西壮族自治区,,
35990,河池,5,0,0,0,2020-01-30,广西壮族自治区,,
35991,梧州,4,0,1,0,2020-01-30,广西壮族自治区,,
35992,百色,2,0,0,0,2020-01-30,广西壮族自治区,,
35993,玉林,2,0,0,0,2020-01-30,广西壮族自治区,,
35994,钦州,1,0,0,0,2020-01-30,广西壮族自治区,,
35995,贺州,1,0,0,0,2020-01-30,广西壮族自治区,,
35996,昆明,21,0,0,0,2020-01-30,云南省,,
35997,西双版纳,10,0,0,0,2020-01-30,云南省,,
35998,丽江,6,0,0,0,2020-01-30,云南省,,
35999,玉溪,6,0,0,0,2020-01-30,云南省,,
36000,曲靖,5,0,0,0,2020-01-30,云南省,,
36001,保山,5,0,0,0,2020-01-30,云南省,,
36002,红河州,4,0,0,0,2020-01-30,云南省,,
36003,大理,4,0,0,0,2020-01-30,云南省,,
36004,昭通,4,0,0,0,2020-01-30,云南省,,
36005,普洱,3,0,0,0,2020-01-30,云南省,,
36006,德宏,2,0,0,0,2020-01-30,云南省,,
36007,沧州,12,0,0,1,2020-01-30,河北省,,
36008,石家庄,11,0,0,0,2020-01-30,河北省,,
36009,廊坊,9,0,0,0,2020-01-30,河北省,,
36010,保定,7,0,0,0,2020-01-30,河北省,,
36011,邯郸,6,0,0,0,2020-01-30,河北省,,
36012,张家口,6,0,0,0,2020-01-30,河北省,,
36013,邢台,5,0,0,0,2020-01-30,河北省,,
36014,衡水,4,0,0,0,2020-01-30,河北省,,
36015,唐山,3,0,0,0,2020-01-30,河北省,,
36016,承德,2,0,0,0,2020-01-30,河北省,,
36017,西安,22,0,0,0,2020-01-30,陕西省,,
36018,安康,10,0,0,0,2020-01-30,陕西省,,
36019,汉中,6,0,0,0,2020-01-30,陕西省,,
36020,咸阳,5,0,0,0,2020-01-30,陕西省,,
36021,铜川,5,0,0,0,2020-01-30,陕西省,,
36022,渭南,4,0,0,0,2020-01-30,陕西省,,
36023,宝鸡,4,0,0,0,2020-01-30,陕西省,,
36024,延安,3,0,0,0,2020-01-30,陕西省,,
36025,商洛,2,0,0,0,2020-01-30,陕西省,,
36026,榆林,1,0,0,0,2020-01-30,陕西省,,
36027,韩城,1,0,0,0,2020-01-30,陕西省,,
36028,三亚,14,0,1,0,2020-01-30,海南省,,
36029,海口,9,0,0,0,2020-01-30,海南省,,
36030,万宁,8,0,0,0,2020-01-30,海南省,,
36031,儋州,5,0,0,0,2020-01-30,海南省,,
36032,琼海,3,0,0,0,2020-01-30,海南省,,
36033,澄迈,2,0,0,1,2020-01-30,海南省,,
36034,陵水,2,0,0,0,2020-01-30,海南省,,
36035,临高,1,0,0,0,2020-01-30,海南省,,
36036,东方,1,0,0,0,2020-01-30,海南省,,
36037,琼中,1,0,0,0,2020-01-30,海南省,,
36038,哈尔滨,13,0,0,0,2020-01-30,黑龙江省,,
36039,绥化,10,0,0,2,2020-01-30,黑龙江省,,
36040,大庆,5,0,0,0,2020-01-30,黑龙江省,,
36041,佳木斯,5,0,0,0,2020-01-30,黑龙江省,,
36042,齐齐哈尔,3,0,0,0,2020-01-30,黑龙江省,,
36043,七台河,2,0,0,0,2020-01-30,黑龙江省,,
36044,大兴安岭,2,0,0,0,2020-01-30,黑龙江省,,
36045,牡丹江,1,0,0,0,2020-01-30,黑龙江省,,
36046,双鸭山,1,0,0,0,2020-01-30,黑龙江省,,
36047,鸡西,1,0,0,0,2020-01-30,黑龙江省,,
36048,鹤岗,1,0,0,0,2020-01-30,黑龙江省,,
36049,沈阳,9,0,0,0,2020-01-30,辽宁省,,
36050,大连,5,0,1,0,2020-01-30,辽宁省,,
36051,丹东,5,0,0,0,2020-01-30,辽宁省,,
36052,锦州,4,0,0,0,2020-01-30,辽宁省,,
36053,朝阳,4,0,0,0,2020-01-30,辽宁省,,
36054,葫芦岛,4,0,0,0,2020-01-30,辽宁省,,
36055,本溪,3,0,0,0,2020-01-30,辽宁省,,
36056,盘锦,3,0,0,0,2020-01-30,辽宁省,,
36057,铁岭,2,0,0,0,2020-01-30,辽宁省,,
36058,营口,1,0,0,0,2020-01-30,辽宁省,,
36059,辽阳,1,0,0,0,2020-01-30,辽宁省,,
36060,晋中,9,0,0,0,2020-01-30,山西省,,
36061,运城,7,0,0,0,2020-01-30,山西省,,
36062,大同,4,0,0,0,2020-01-30,山西省,,
36063,吕梁,4,0,0,0,2020-01-30,山西省,,
36064,太原,3,0,1,0,2020-01-30,山西省,,
36065,长治,3,0,0,0,2020-01-30,山西省,,
36066,朔州,3,0,0,0,2020-01-30,山西省,,
36067,阳泉,1,0,0,0,2020-01-30,山西省,,
36068,临汾,1,0,0,0,2020-01-30,山西省,,
36069,兰州,14,0,0,0,2020-01-30,甘肃省,,
36070,临夏,2,0,0,0,2020-01-30,甘肃省,,
36071,定西,2,0,0,0,2020-01-30,甘肃省,,
36072,张掖,2,0,0,0,2020-01-30,甘肃省,,
36073,天水,2,0,0,0,2020-01-30,甘肃省,,
36074,白银,1,0,0,0,2020-01-30,甘肃省,,
36075,陇南,1,0,0,0,2020-01-30,甘肃省,,
36076,金昌,1,0,0,0,2020-01-30,甘肃省,,
36077,平凉,1,0,0,0,2020-01-30,甘肃省,,
36078,包头,3,0,0,0,2020-01-30,内蒙古自治区,,
36079,鄂尔多斯,3,0,0,0,2020-01-30,内蒙古自治区,,
36080,呼和浩特,2,0,0,0,2020-01-30,内蒙古自治区,,
36081,呼伦贝尔,2,0,0,0,2020-01-30,内蒙古自治区,,
36082,锡林郭勒盟,2,0,0,0,2020-01-30,内蒙古自治区,,
36083,赤峰,2,0,0,0,2020-01-30,内蒙古自治区,,
36084,巴彦淖尔,2,0,0,0,2020-01-30,内蒙古自治区,,
36085,兴安盟,1,0,0,0,2020-01-30,内蒙古自治区,,
36086,通辽,1,0,0,0,2020-01-30,内蒙古自治区,,
36087,银川,9,0,0,0,2020-01-30,宁夏回族自治区,,
36088,吴忠,5,0,0,0,2020-01-30,宁夏回族自治区,,
36089,中卫,1,0,0,0,2020-01-30,宁夏回族自治区,,
36090,固原,1,0,0,0,2020-01-30,宁夏回族自治区,,
36092,长春,4,0,1,0,2020-01-30,吉林省,,
36093,吉林,3,0,0,0,2020-01-30,吉林省,,
36094,松原,2,0,0,0,2020-01-30,吉林省,,
36095,延边,2,0,0,0,2020-01-30,吉林省,,
36096,四平,1,0,0,0,2020-01-30,吉林省,,
36097,公主岭,1,0,0,0,2020-01-30,吉林省,,
36098,通化,1,0,0,0,2020-01-30,吉林省,,
36099,乌鲁木齐,7,0,0,0,2020-01-30,新疆维吾尔自治区,,
36100,伊犁州,4,0,0,0,2020-01-30,新疆维吾尔自治区,,
36101,吐鲁番,1,0,0,0,2020-01-30,新疆维吾尔自治区,,
