y,t,g,Q
0,0,0.4413395267309307,0.48080249158270727
1,0,0.30295404461122044,0.3650746463493988
0,0,0.40483385386328324,0.4554171967301904
0,0,0.31697600577779966,0.3854150010579138
1,1,0.41527456409165614,0.4875014619353828
0,1,0.2449405393881071,0.3451189789757776
1,0,0.423692022051316,0.4757022434717474
1,0,0.36786399639631234,0.43702979767399863
0,0,0.359730536232544,0.42611643973650076
0,0,0.16521820211831498,0.2796126547680526
1,0,0.21408456049180163,0.320118508532543
0,1,0.4021056860982903,0.4750098507916173
1,0,0.3513552346292662,0.42611643973650076
0,0,0.3954372576848322,0.4486656949726744
1,1,0.22397349330667835,0.3046855598480349
0,0,0.4021056860982903,0.46677641989197394
0,1,0.34104478959199525,0.4100160308527382
1,0,0.25208406085610296,0.33672404381156085
1,1,0.3989634312997931,0.49434607369049177
0,0,0.22345770119634092,0.30197580909943544
0,0,0.2449405393881071,0.35225530514257575
0,1,0.4021056860982903,0.45822122576778745
0,1,0.3669508162963695,0.4556736278927428
0,0,0.30295404461122044,0.3790211289773753
1,0,0.36786399639631234,0.42359463059187463
1,0,0.26719457696152166,0.36751492574912153
0,0,0.29231729671404477,0.3596849060785008
0,0,0.3360705975331821,0.41769357477512414
1,0,0.2404810532955926,0.3382141687554319
1,0,0.30653074395235697,0.38216530424596634
0,1,0.38202808816497286,0.40837030657614654
0,1,0.38202808816497286,0.4556736278927428
0,0,0.31536672327487814,0.3854150010579138
1,1,0.38202808816497286,0.4263043813404741
1,1,0.4021056860982903,0.45822122576778745
1,0,0.3513552346292662,0.4260957104749439
0,0,0.3360705975331821,0.41146606123965596
1,0,0.29665265368401605,0.38439210175260863
0,0,0.41527456409165614,0.46677641989197394
0,1,0.3403740651192084,0.41700118209499404
0,0,0.29231729671404477,0.34473429164088376
0,0,0.22397349330667835,0.3210124602807519
0,0,0.4021056860982903,0.4757022434717474
1,0,0.38283007800541924,0.4647340932776908
0,0,0.5107479625285686,0.4993683322207249
1,0,0.3954372576848322,0.4486656949726744
0,0,0.294302641456268,0.37147227852368636
1,0,0.3513552346292662,0.42359463059187463
1,0,0.2449405393881071,0.35286454725227673
1,0,0.4021056860982903,0.4554171967301904
1,0,0.3954372576848322,0.44076681823334557
0,0,0.2583697799007646,0.35225530514257575
0,0,0.2404810532955926,0.3210124602807519
0,1,0.38283007800541924,0.45822122576778745
1,0,0.3813048955776487,0.44076681823334557
0,0,0.359730536232544,0.432597296667658
1,0,0.27710370826790026,0.34473429164088376
0,0,0.26739128347113733,0.3403486831796264
0,0,0.26719457696152166,0.36751492574912153
1,0,0.3403740651192084,0.40575535576642885
0,0,0.321121697132461,0.3888463958797491
0,0,0.1920415310833114,0.24303251809830873
0,1,0.36786399639631234,0.40893026398441135
1,0,0.3896752328076127,0.4563660205728729
0,1,0.18596954364586632,0.2699373251359094
1,0,0.16410877416097594,0.23247933967518442
1,1,0.36466978664653105,0.44682075251835274
0,0,0.4280580102797108,0.4950384663706219
