y,t,g,Q
1,0,0.24177597780293125,0.4102619818250514
0,0,0.3051136868519238,0.3203159153011113
0,0,0.29136679414237854,0.30346714445553047
1,0,0.23340034145272892,0.3381429400944435
0,0,0.09884425383233383,0.2608285398228553
1,0,0.22575696194643838,0.45711713792740516
0,0,0.20955527796754628,0.4359085203981533
0,0,0.4427238361019233,0.5988337617083151
1,1,0.3904526688797736,0.35808178299063975
0,1,0.31987247789413514,0.2520880773782644
1,0,0.32230059865858846,0.3172630149700184
1,0,0.391609684916695,0.5864464843000557
0,0,0.46708276660330006,0.43975789014710104
0,0,0.3194140229960858,0.5153124223168524
1,0,0.39394315790906953,0.34005295289948456
0,1,0.2626984110887814,0.3300230545368105
1,0,0.2626608766422578,0.3180131157012993
0,0,0.3820496680428953,0.453004941487871
1,1,0.4356304337958099,0.35346639932581486
0,0,0.21835034567159162,0.38924877358793913
0,1,0.3900299491835434,0.3355606197984741
1,0,0.36327621203981697,0.24886464056425475
1,1,0.4279244297089573,0.534274540186919
0,0,0.4633359312378577,0.36577077299782645
0,0,0.23746889216680744,0.32535734996792115
0,1,0.33286008750863877,0.3249777564224242
0,1,0.4233941804220629,0.45786884276829476
0,0,0.44872939588757976,0.38157406267546273
1,0,0.2930770853248244,0.4437003059530745
1,0,0.3205781951416123,0.23417039481416993
0,0,0.43026550945127984,0.30891027053257447
0,0,0.37425622961141447,0.37063985038379155
1,0,0.42807622512550453,0.47502585917640133
1,0,0.46126448455112434,0.4529097932608391
0,1,0.3854637105990229,0.486675576119076
0,1,0.414805314619775,0.47568995067727154
0,0,0.24047937557618318,0.6667300110780565
1,1,0.42447229161053546,0.4113646441911294
1,1,0.26302789691582346,0.3188303658847226
1,0,0.41117491184998867,0.3976167390029023
0,0,0.3610135294401094,0.28846108130371884
1,0,0.35685588490126685,0.37531039486437723
0,0,0.35600645934377106,0.33417164392350274
0,1,0.3581084666685842,0.36461821193703353
0,0,0.3163136757736565,0.30116921407680874
0,0,0.2867238469285778,0.39188440362835464
0,0,0.2716920186619534,0.3532131085563605
1,0,0.37315296227869693,0.3335553349216582
0,0,0.1793099947897452,0.3354756259532198
1,0,0.2551749380528437,0.29921881798952443
0,0,0.19427865406487502,0.5607648998401853
1,0,0.3759510523522254,0.29207339019426404
1,0,0.3106204889870131,0.20882233843150885
1,0,0.5394480172257244,0.6081954111895681
1,0,0.2851941631505182,0.2525306908028282
0,0,0.33299453340739915,0.34239719746705105
0,0,0.23985546825451093,0.2873631458329076
0,1,0.41834827522784757,0.3973964802068402
1,0,0.34045960142613335,0.2058446531796516
0,0,0.18966879735894399,0.3291836384734094
1,0,0.3202272652805254,0.25370766614785395
0,0,0.30650387148999725,0.39544178840735894
0,0,0.2517711510315723,0.3346273237697143
1,0,0.4968027490575433,0.7919270180030955
0,0,0.3815769347604016,0.2822334389709983
0,0,0.251965462400406,0.3649635324611609
0,1,0.2536036456960788,0.2366831794918711
1,0,0.28531089119564473,0.3311648280930097
0,1,0.26362357946697323,0.24441339164409207
1,0,0.36076919877488606,0.2660663134422071
1,1,0.5180955704827637,0.4168348209897562
0,0,0.32401826846577364,0.32148360031214357
