y,t,g,Q
0,0,0.3417929541036105,0.34328381111952255
1,0,0.38722888068899236,0.38717153988380104
0,0,0.38388512869759156,0.3382263581239884
0,1,0.3843782292247195,0.3783553572788364
0,0,0.3255574649391735,0.2964067429596859
0,0,0.3021709086231895,0.3565329735481704
0,0,0.245787562074619,0.3198611024607545
1,0,0.39581546353510816,0.3353128762753458
0,0,0.19442717139717922,0.33130710169251204
1,0,0.24456775626979915,0.3516115214929481
0,0,0.16215062839937702,0.33215651272290414
1,0,0.39490238422751855,0.2851841922949238
1,0,0.31966437773268164,0.20281039256301667
1,0,0.5179934298086153,0.5263739288847464
1,0,0.343426852899718,0.2657547383332598
0,0,0.34657030808990397,0.34467567055951454
0,0,0.255740306121286,0.3303993350570447
0,1,0.433150529422359,0.3625463928672889
1,0,0.34769396124774077,0.1974366999317451
0,0,0.3027451708090552,0.355034742695698
1,0,0.3086375230678203,0.34569524923050726
0,0,0.31749046258873803,0.41840628913764694
0,0,0.22761893864522376,0.306951584643341
1,0,0.43816236571236605,0.7320106910027792
0,0,0.3672262820983569,0.26133223902064856
0,0,0.2651669434707158,0.3725033854828209
0,1,0.2648040347219889,0.2547551826558384
1,0,0.3198115065133683,0.31338496136377647
0,1,0.31481278716199607,0.2542960252504119
1,0,0.38066717227819613,0.2666806082571498
1,1,0.4508373631543734,0.43634673770628696
0,0,0.3183975435676652,0.29812068145034143
